"Gene","Module"
"ASPN","green"
"ASPRV1","grey"
"ASPSCR1","turquoise"
"ASRGL1","grey"
"ASS1","grey"
"ASTE1","blue"
"ASTL","turquoise"
"ASTN1","grey"
"ASTN2","yellow"
"ASXL1","grey"
"ASXL2","brown"
"ASXL3","grey"
"ASZ1","grey"
"ATAD1","blue"
"ATAD2","purple"
"ATAD2B","turquoise"
"ATAD3A","turquoise"
"ATAD3C","turquoise"
"ATAD5","purple"
"ATAT1","grey"
"ATCAY","turquoise"
"ATE1","turquoise"
"ATF1","brown"
"ATF2","turquoise"
"ATF3","grey"
"ATF4","brown"
"ATF5","blue"
"ATF6","grey"
"ATF6B","brown"
"ATF7","brown"
"ATF7IP","brown"
"ATF7IP2","grey"
"ATG10","turquoise"
"ATG101","grey"
"ATG12","grey"
"ATG13","brown"
"ATG14","blue"
"ATG16L1","blue"
"ATG16L2","grey"
"ATG2A","blue"
"ATG2B","yellow"
"ATG3","grey"
"ATG4A","blue"
"ATG4B","grey"
"ATG4C","grey"
"ATG4D","blue"
"ATG5","turquoise"
"ATG7","pink"
"ATG9A","brown"
"ATG9B","grey"
"ATIC","turquoise"
"ATL1","turquoise"
"ATL2","brown"
"ATL3","green"
"ATM","grey"
"ATMIN","brown"
"ATN1","brown"
"ATOH1","cyan"
"ATOH7","turquoise"
"ATOH8","turquoise"
"ATOSA","grey"
"ATOSB","grey"
"ATOX1","grey"
"ATP10A","green"
"ATP10B","grey"
"ATP10D","grey"
"ATP11A","grey"
"ATP11AUN","grey"
"ATP11B","blue"
"ATP11C","pink"
"ATP12A","grey"
"ATP13A1","brown"
"ATP13A2","brown"
"ATP13A3","blue"
"ATP13A4","yellow"
"ATP13A5","grey"
"ATP1A1","lightcyan"
"ATP1A2","grey60"
"ATP1A3","grey"
"ATP1A4","grey"
"ATP1B1","grey"
"ATP1B2","grey"
"ATP1B3","grey"
"ATP1B4","grey"
"ATP23","brown"
"ATP2A1","turquoise"
"ATP2A2","green"
"ATP2A3","grey"
"ATP2B1","brown"
"ATP2B2","grey"
"ATP2B3","grey"
"ATP2B4","green"
"ATP2C1","blue"
"ATP2C2","grey"
"ATP4A","yellow"
"ATP4B","grey"
"ATP5F1A","blue"
"ATP5F1B","grey"
"ATP5F1C","grey"
"ATP5F1D","yellow"
"ATP5F1E","grey"
"ATP5F1EP2","brown"
"ATP5IF1","grey"
"ATP5MC1","brown"
"ATP5MC2","brown"
"ATP5MC3","grey"
"ATP5ME","blue"
"ATP5MF","brown"
"ATP5MF-PTCD1","blue"
"ATP5MG","grey"
"ATP5MGL","grey"
"ATP5MJ","grey"
"ATP5MK","brown"
"ATP5PB","blue"
"ATP5PD","blue"
"ATP5PF","grey"
"ATP5PO","blue"
"ATP6AP1","brown"
"ATP6AP1-DT","turquoise"
"ATP6AP1L","blue"
"ATP6AP2","green"
"ATP6V0A1","turquoise"
"ATP6V0A2","turquoise"
"ATP6V0A4","grey"
"ATP6V0B","grey"
"ATP6V0C","brown"
"ATP6V0D1","brown"
"ATP6V0D2","grey"
"ATP6V0E1","brown"
"ATP6V0E2","blue"
"ATP6V0E2-AS1","grey"
"ATP6V1A","blue"
"ATP6V1B1","turquoise"
"ATP6V1B2","pink"
"ATP6V1C1","blue"
"ATP6V1C2","grey"
"ATP6V1D","blue"
"ATP6V1E1","grey"
"ATP6V1E2","blue"
"ATP6V1F","brown"
"ATP6V1G1","brown"
"ATP6V1G2","grey"
"ATP6V1G3","grey"
"ATP6V1H","blue"
"ATP7A","turquoise"
"ATP7B","grey"
"ATP8A1","grey"
"ATP8A2","grey"
"ATP8B1","lightcyan"
"ATP8B2","grey"
"ATP8B3","turquoise"
"ATP8B4","pink"
"ATP8B5P","grey"
"ATP9A","grey"
"ATP9B","grey"
"ATPAF1","brown"
"ATPAF2","brown"
"ATPSCKMT","blue"
"ATR","blue"
"ATRAID","brown"
"ATRIP","grey"
"ATRN","grey"
"ATRNL1","greenyellow"
"ATRX","blue"
"ATXN1","green"
"ATXN10","grey"
"ATXN2","brown"
"ATXN2L","brown"
"ATXN3","turquoise"
"ATXN3L","grey"
"ATXN7","grey"
"ATXN7L1","brown"
"ATXN7L2","turquoise"
"ATXN7L3","grey"
"ATXN7L3B","blue"
"AUH","grey"
"AUNIP","grey"
"AUP1","brown"
"AURKA","purple"
"AURKAIP1","turquoise"
"AURKB","purple"
"AURKC","grey"
"AUTS2","grey"
"AVEN","grey"
"AVIL","grey"
"AVL9","grey"
"AVP","turquoise"
"AVPI1","brown"
"AVPR1A","grey"
"AVPR1B","grey"
"AVPR2","grey"
"AWAT1","grey"
"AWAT2","grey"
"AXDND1","grey"
"AXIN1","grey"
"AXIN2","grey"
"AXL","green"
"AZGP1","yellow"
"AZI2","grey"
"AZIN1","blue"
"AZIN2","grey"
"AZU1","turquoise"
"B2M","yellow"
"B3GALNT1","grey"
"B3GALNT2","blue"
"B3GALT1","grey"
"B3GALT2","grey"
"B3GALT4","blue"
"B3GALT5","black"
"B3GALT5-AS1","grey"
"B3GALT6","turquoise"
"B3GAT1","turquoise"
"B3GAT2","turquoise"
"B3GAT3","grey"
"B3GLCT","blue"
"B3GNT2","blue"
"B3GNT3","black"
"B3GNT4","turquoise"
"B3GNT5","green"
"B3GNT6","grey"
"B3GNT7","grey"
"B3GNT8","turquoise"
"B3GNT9","grey"
"B3GNTL1","grey"
"B4GALNT1","grey"
"B4GALNT2","turquoise"
"B4GALNT3","grey"
"B4GALNT4","turquoise"
"B4GALT1","green"
"B4GALT2","grey"
"B4GALT3","brown"
"B4GALT4","blue"
"B4GALT5","magenta"
"B4GALT6","grey"
"B4GALT7","brown"
"B4GAT1","grey"
"B9D1","grey"
"B9D2","turquoise"
"BAALC","grey"
"BAALC-AS2","grey"
"BAAT","grey"
"BABAM1","grey"
"BABAM2","turquoise"
"BACC1","brown"
"BACE1","yellow"
"BACE2","grey"
"BACH1","blue"
"BACH2","grey"
"BAD","grey"
"BAG1","grey"
"BAG2","midnightblue"
"BAG3","grey"
"BAG4","grey"
"BAG5","blue"
"BAG6","grey"
"BAGE","grey"
"BAGE2","grey"
"BAGE3","grey"
"BAHCC1","blue"
"BAHD1","grey"
"BAIAP2","grey"
"BAIAP2-DT","grey"
"BAIAP2L1","black"
"BAIAP2L2","grey"
"BAIAP3","greenyellow"
"BAK1","brown"
"BAMBI","grey"
"BANF1","grey"
"BANF2","yellow"
"BANK1","red"
"BANP","grey"
"BAP1","brown"
"BARD1","blue"
"BARHL1","turquoise"
"BARHL2","turquoise"
"BARX1","turquoise"
"BARX2","grey"
"BASP1","magenta"
"BASP1-AS1","turquoise"
"BATF","grey"
"BATF2","brown"
"BATF3","grey"
"BAX","blue"
"BAZ1A","grey"
"BAZ1B","blue"
"BAZ2A","brown"
"BAZ2B","grey"
"BBC3","turquoise"
"BBLN","turquoise"
"BBOF1","grey"
"BBOX1","grey"
"BBS10","grey"
"BBS12","blue"
"BBS2","blue"
"BBS4","turquoise"
"BBS5","grey"
"BBS7","turquoise"
"BBS9","grey"
"BBX","turquoise"
"BCAM","grey"
"BCAN","turquoise"
"BCAP29","grey"
"BCAP31","grey"
"BCAR1","brown"
"BCAR3","grey"
"BCAS1","black"
"BCAS2","blue"
"BCAS3","grey"
"BCAS4","turquoise"
"BCAT1","yellow"
"BCAT2","yellow"
"BCCIP","blue"
"BCDIN3D","grey"
"BCHE","grey"
"BCKDHA","brown"
"BCKDHB","grey"
"BCKDK","grey"
"BCL10","grey"
"BCL11A","grey"
"BCL11B","red"
"BCL2","grey"
"BCL2A1","red"
"BCL2L1","black"
"BCL2L10","grey"
"BCL2L11","grey"
"BCL2L12","turquoise"
"BCL2L13","grey"
"BCL2L14","grey"
"BCL2L15","grey"
"BCL2L2","blue"
"BCL2L2-PABPN1","brown"
"BCL3","brown"
"BCL6","grey"
"BCL6B","tan"
"BCL7A","grey"
"BCL7B","brown"
"BCL7C","grey"
"BCL9","brown"
"BCL9L","brown"
"BCLAF1","blue"
"BCLAF3","blue"
"BCO1","grey"
"BCO2","grey"
"BCOR","grey"
"BCORL1","grey"
"BCORP1","grey"
"BCR","grey"
"BCRP2","grey"
"BCS1L","grey"
"BDH1","grey"
"BDH2","turquoise"
"BDKRB1","grey"
"BDKRB2","grey"
"BDNF","grey"
"BDP1","blue"
"BEAN1","grey"
"BECN1","grey"
"BEGAIN","grey"
"BEND2","grey"
"BEND3","blue"
"BEND4","grey"
"BEND5","brown"
"BEND6","grey"
"BEND7","grey"
"BEST1","grey"
"BEST2","turquoise"
"BEST3","grey"
"BEST4","turquoise"
"BET1","blue"
"BET1L","brown"
"BEX1","yellow"
"BEX2","grey"
"BEX3","blue"
"BEX4","grey"
"BEX5","magenta"
"BFAR","grey"
"BFSP1","grey"
"BFSP2","grey"
"BGN","magenta"
"BHLHA15","yellow"
"BHLHA9","turquoise"
"BHLHE22","grey"
"BHLHE23","turquoise"
"BHLHE40","magenta"
"BHLHE41","grey"
"BHMT","grey"
"BHMT2","midnightblue"
"BICC1","grey"
"BICD1","green"
"BICD2","grey"
"BICDL1","grey"
"BICDL2","yellow"
"BICRA","blue"
"BICRAL","grey"
"BID","brown"
"BIK","grey"
"BIN1","grey"
"BIN2","red"
"BIN3","grey"
"BIN3-IT1","grey"
"BIRC2","blue"
"BIRC3","blue"
"BIRC5","grey"
"BIRC6","blue"
"BIRC7","turquoise"
"BIRC8","turquoise"
"BIVM","grey"
"BLCAP","blue"
"BLID","green"
"BLK","red"
"BLM","purple"
"BLMH","blue"
"BLNK","grey"
"BLOC1S1","brown"
"BLOC1S2","blue"
"BLOC1S3","turquoise"
"BLOC1S4","brown"
"BLOC1S6","brown"
"BLTP1","grey"
"BLTP2","turquoise"
"BLTP3A","grey"
"BLTP3B","brown"
"BLVRA","blue"
"BLVRB","grey"
"BLZF1","grey"
"BMAL1","grey"
"BMAL2","black"
"BMERB1","grey"
"BMF","grey"
"BMP1","magenta"
"BMP10","grey"
"BMP15","grey"
"BMP2","grey"
"BMP2K","pink"
"BMP3","grey"
"BMP4","grey"
"BMP5","greenyellow"
"BMP6","grey"
"BMP7","grey"
"BMP8A","grey"
"BMP8B","grey"
"BMPER","black"
"BMPR1A","turquoise"
"BMPR1B","grey"
"BMPR2","green"
"BMS1","brown"
"BMS1P20","blue"
"BMX","grey"
"BNC1","grey"
"BNC2","green"
"BNIP1","grey"
"BNIP2","blue"
"BNIP3","yellow"
"BNIP3L","magenta"
"BNIP5","grey"
"BNIPL","grey"
"BOC","salmon"
"BOD1","grey"
"BOD1L1","pink"
"BOD1L2","turquoise"
"BOK","blue"
"BOLA1","grey"
"BOLA2","magenta"
"BOLA3","grey"
"BOLL","grey"
"BOP1","turquoise"
"BORA","purple"
"BORCS5","brown"
"BORCS6","turquoise"
"BORCS7","blue"
"BORCS8","turquoise"
"BPESC1","turquoise"
"BPGM","grey"
"BPHL","grey"
"BPI","grey"
"BPIFA1","grey"
"BPIFA2","turquoise"
"BPIFA3","turquoise"
"BPIFA4P","grey"
"BPIFB1","grey"
"BPIFB2","turquoise"
"BPIFB3","turquoise"
"BPIFB4","turquoise"
"BPIFB6","turquoise"
"BPIFC","grey"
"BPNT1","blue"
"BPNT2","grey"
"BPTF","grey"
"BPY2B","grey"
"BRAF","grey"
"BRAP","turquoise"
"BRAT1","turquoise"
"BRCA1","purple"
"BRCA2","purple"
"BRCC3","grey"
"BRD1","grey"
"BRD10","grey"
"BRD2","grey"
"BRD3","grey"
"BRD4","brown"
"BRD7","blue"
"BRD7P3","brown"
"BRD8","grey"
"BRD9","grey"
"BRDT","grey"
"BRF1","blue"
"BRF2","grey"
"BRI3","brown"
"BRI3BP","brown"
"BRICD5","turquoise"
"BRINP1","grey"
"BRINP2","turquoise"
"BRINP3","grey"
"BRIP1","purple"
"BRIX1","blue"
"BRK1","brown"
"BRME1","turquoise"
"BRMS1","grey"
"BRMS1L","blue"
"BROX","grey"
"BRPF1","brown"
"BRPF3","brown"
"BRS3","grey"
"BRSK1","turquoise"
"BRSK2","yellow"
"BRWD1","blue"
"BRWD3","turquoise"
"BSCL2","grey"
"BSDC1","brown"
"BSG","brown"
"BSN","grey"
"BSND","grey"
"BSPH1","grey"
"BSPRY","yellow"
"BST1","grey"
"BST2","green"
"BSX","turquoise"
"BTAF1","blue"
"BTBD1","blue"
"BTBD10","turquoise"
"BTBD16","grey"
"BTBD2","brown"
"BTBD3","grey"
"BTBD6","grey"
"BTBD7","turquoise"
"BTBD8","grey"
"BTBD9","blue"
"BTC","grey"
"BTD","grey"
"BTF3","grey"
"BTF3L4","grey"
"BTF3P11","grey"
"BTF3P9","grey"
"BTG1","grey"
"BTG2","grey"
"BTG3","brown"
"BTG4","grey"
"BTK","pink"
"BTLA","red"
"BTN1A1","grey"
"BTN2A1","blue"
"BTN2A2","grey"
"BTN2A3P","blue"
"BTN3A1","grey"
"BTN3A2","grey"
"BTN3A3","grey"
"BTNL2","turquoise"
"BTNL3","cyan"
"BTNL8","grey"
"BTNL9","grey60"
"BTRC","grey"
"BUB1","purple"
"BUB1B-PAK6","purple"
"BUB3","blue"
"BUD13","blue"
"BUD23","grey"
"BUD31","blue"
"BYSL","grey"
"BZW1","blue"
"BZW2","grey"
"C10orf120","turquoise"
"C10orf126","grey"
"C10orf53","turquoise"
"C10orf55","grey"
"C10orf62","yellow"
"C10orf67","grey"
"C10orf71","yellow"
"C10orf88","grey"
"C10orf90","grey"
"C10orf95","turquoise"
"C11orf16","turquoise"
"C11orf21","turquoise"
"C11orf24","brown"
"C11orf40","grey"
"C11orf42","turquoise"
"C11orf52","yellow"
"C11orf54","blue"
"C11orf58","blue"
"C11orf65","grey"
"C11orf68","blue"
"C11orf71","brown"
"C11orf86","turquoise"
"C11orf87","turquoise"
"C11orf96","grey"
"C11orf98","blue"
"C12orf42","grey"
"C12orf43","blue"
"C12orf50","grey"
"C12orf54","grey"
"C12orf56","grey"
"C12orf57","grey"
"C12orf60","brown"
"C12orf75","grey"
"C12orf76","brown"
"C14orf119","turquoise"
"C14orf132","grey"
"C14orf180","turquoise"
"C14orf39","grey"
"C14orf93","grey"
"C15orf32","turquoise"
"C15orf39","blue"
"C15orf40","grey"
"C15orf48","black"
"C15orf61","grey"
"C15orf62","grey"
"C16orf46","grey"
"C16orf54","grey"
"C16orf74","grey"
"C16orf78","grey"
"C16orf82","turquoise"
"C16orf86","turquoise"
"C16orf87","grey"
"C16orf89","grey"
"C16orf92","turquoise"
"C16orf95","turquoise"
"C17orf50","turquoise"
"C17orf58","grey"
"C17orf75","blue"
"C17orf78","cyan"
"C17orf99","turquoise"
"C18orf21","grey"
"C18orf32","grey"
"C18orf54","grey"
"C19orf12","grey"
"C19orf18","grey"
"C19orf25","turquoise"
"C19orf33","black"
"C19orf44","grey"
"C19orf47","brown"
"C19orf48P","brown"
"C19orf53","brown"
"C19orf67","turquoise"
"C19orf73","yellow"
"C1D","blue"
"C1GALT1","grey"
"C1GALT1C1","blue"
"C1GALT1C1L","grey"
"C1QA","red"
"C1QB","red"
"C1QBP","grey"
"C1QC","red"
"C1QL1","turquoise"
"C1QL2","turquoise"
"C1QL3","turquoise"
"C1QL4","turquoise"
"C1QTNF1","blue"
"C1QTNF12","turquoise"
"C1QTNF2","grey"
"C1QTNF3","grey"
"C1QTNF4","turquoise"
"C1QTNF5","grey"
"C1QTNF6","grey"
"C1QTNF7","grey"
"C1QTNF8","turquoise"
"C1QTNF9","grey"
"C1QTNF9B","brown"
"C1R","green"
"C1RL","brown"
"C1RL-AS1","grey"
"C1S","midnightblue"
"C1orf105","grey"
"C1orf115","grey"
"C1orf116","black"
"C1orf122","blue"
"C1orf141","grey"
"C1orf146","grey"
"C1orf159","turquoise"
"C1orf162","red"
"C1orf167","turquoise"
"C1orf174","grey"
"C1orf198","grey"
"C1orf21","grey"
"C1orf210","grey"
"C1orf216","brown"
"C1orf220","grey"
"C1orf35","turquoise"
"C1orf43","grey"
"C1orf50","blue"
"C1orf52","grey"
"C1orf53","turquoise"
"C1orf54","blue"
"C1orf56","grey"
"C1orf74","grey"
"C1orf87","turquoise"
"C1orf94","turquoise"
"C2","grey"
"C20orf141","turquoise"
"C20orf144","turquoise"
"C20orf173","turquoise"
"C20orf181","turquoise"
"C20orf203","grey"
"C20orf204","turquoise"
"C20orf96","brown"
"C21orf58","turquoise"
"C21orf91","brown"
"C22orf15","turquoise"
"C22orf23","turquoise"
"C22orf31","grey"
"C22orf39","grey"
"C22orf42","grey"
"C22orf46P","brown"
"C2CD2","grey"
"C2CD2L","blue"
"C2CD3","brown"
"C2CD4A","turquoise"
"C2CD4B","yellow"
"C2CD4C","turquoise"
"C2CD5","grey"
"C2CD6","grey"
"C2orf15","grey"
"C2orf42","grey"
"C2orf49","grey"
"C2orf66","grey"
"C2orf68","blue"
"C2orf69","blue"
"C2orf74-DT","grey"
"C2orf76","grey"
"C2orf78","grey"
"C2orf80","grey"
"C2orf81","turquoise"
"C2orf88","grey"
"C3","salmon"
"C3AR1","pink"
"C3P1","grey"
"C3orf18","turquoise"
"C3orf20","grey"
"C3orf22","turquoise"
"C3orf33","yellow"
"C3orf36","grey"
"C3orf38","turquoise"
"C3orf52","lightcyan"
"C3orf70","grey"
"C3orf80","grey"
"C4A","grey"
"C4BPA","grey"
"C4BPB","grey"
"C4orf17","grey"
"C4orf33","grey"
"C4orf36","grey"
"C4orf46","turquoise"
"C4orf50","grey"
"C5","yellow"
"C5AR1","grey"
"C5AR2","grey"
"C5orf15","grey"
"C5orf22","grey"
"C5orf24","grey"
"C5orf34","grey"
"C5orf46","grey"
"C5orf47","grey"
"C5orf52","turquoise"
"C5orf63","grey"
"C6","yellow"
"C6orf118","grey"
"C6orf120","grey"
"C6orf132","grey"
"C6orf136","blue"
"C6orf141","grey"
"C6orf15","grey"
"C6orf163","grey"
"C6orf47","grey"
"C6orf52","grey"
"C6orf58","grey"
"C6orf62","blue"
"C6orf89","grey"
"C7","tan"
"C7orf25","blue"
"C7orf33","grey"
"C7orf57","grey"
"C8A","grey"
"C8B","turquoise"
"C8G","turquoise"
"C8orf17","turquoise"
"C8orf33","brown"
"C8orf34","grey"
"C8orf44-SGK3","grey"
"C8orf48","grey"
"C8orf58","turquoise"
"C8orf74","turquoise"
"C8orf82","turquoise"
"C9","grey"
"C9orf152","grey"
"C9orf153","grey"
"C9orf163","turquoise"
"C9orf40","turquoise"
"C9orf43","grey"
"C9orf50","turquoise"
"C9orf57","grey"
"C9orf72","grey"
"C9orf78","turquoise"
"C9orf85","grey"
"CA1","grey"
"CA10","grey"
"CA11","turquoise"
"CA12","grey"
"CA13","grey"
"CA14","grey"
"CA2","grey"
"CA3","grey"
"CA4","yellow"
"CA5A","grey"
"CA5B","turquoise"
"CA5BP1","blue"
"CA6","grey"
"CA7","turquoise"
"CA8","grey"
"CA9","grey"
"CAAP1","blue"
"CAB39","blue"
"CAB39L","grey"
"CABCOCO1","grey"
"CABIN1","brown"
"CABLES1","grey"
"CABLES2","blue"
"CABP1","turquoise"
"CABP2","turquoise"
"CABP4","turquoise"
"CABP5","turquoise"
"CABP7","grey"
"CABS1","grey"
"CABYR","grey"
"CACFD1","grey"
"CACHD1","grey"
"CACNA1A","greenyellow"
"CACNA1B","grey"
"CACNA1C","midnightblue"
"CACNA1D","greenyellow"
"CACNA1E","grey"
"CACNA1F","turquoise"
"CACNA1G","turquoise"
"CACNA1H","grey"
"CACNA1I","turquoise"
"CACNA1S","turquoise"
"CACNA2D1","midnightblue"
"CACNA2D2","greenyellow"
"CACNA2D3","grey"
"CACNA2D4","grey"
"CACNB1","grey"
"CACNB2","black"
"CACNB3","green"
"CACNB4","grey"
"CACNG1","turquoise"
"CACNG2","turquoise"
"CACNG3","turquoise"
"CACNG4","grey"
"CACNG5","turquoise"
"CACNG6","grey"
"CACNG7","turquoise"
"CACNG8","turquoise"
"CACTIN","blue"
"CACTIN-AS1","turquoise"
"CACUL1","grey"
"CACYBP","blue"
"CAD","grey"
"CADM1","grey"
"CADM2","grey"
"CADM3","grey"
"CADM4","grey"
"CADPS","greenyellow"
"CADPS2","blue"
"CAGE1","grey"
"CALB1","grey"
"CALB2","grey"
"CALCA","grey"
"CALCB","turquoise"
"CALCOCO1","grey"
"CALCOCO2","grey"
"CALCR","grey"
"CALCRL","grey"
"CALD1","green"
"CALHM1","turquoise"
"CALHM2","grey"
"CALHM3","turquoise"
"CALHM4","grey"
"CALHM5","green"
"CALHM6","grey"
"CALM1","grey"
"CALM2","grey"
"CALM3","brown"
"CALML3","turquoise"
"CALML4","grey"
"CALML5","turquoise"
"CALML6","grey"
"CALN1","grey"
"CALR","brown"
"CALR3","turquoise"
"CALU","green"
"CALY","turquoise"
"CAMK1","grey"
"CAMK1D","yellow"
"CAMK1G","grey"
"CAMK2A","grey"
"CAMK2B","greenyellow"
"CAMK2D","pink"
"CAMK2G","magenta"
"CAMK2N1","black"
"CAMK2N2","turquoise"
"CAMK4","red"
"CAMKK1","grey"
"CAMKK2","grey"
"CAMKMT","yellow"
"CAMKV","turquoise"
"CAMLG","blue"
"CAMP","grey"
"CAMSAP1","grey"
"CAMSAP2","green"
"CAMSAP3","grey"
"CAMTA1","grey"
"CAMTA2","blue"
"CAND1","blue"
"CAND2","turquoise"
"CANT1","brown"
"CANX","brown"
"CAP1","green"
"CAP2","grey"
"CAPG","green"
"CAPN1","brown"
"CAPN11","grey"
"CAPN12","grey"
"CAPN13","grey"
"CAPN15","turquoise"
"CAPN2","green"
"CAPN3","grey"
"CAPN5","black"
"CAPN6","grey"
"CAPN7","blue"
"CAPN9","grey"
"CAPNS1","brown"
"CAPNS2","grey"
"CAPRIN1","blue"
"CAPRIN2","grey"
"CAPS","grey"
"CAPS2","grey"
"CAPSL","grey"
"CAPZA1","magenta"
"CAPZA2","blue"
"CAPZA3","grey"
"CAPZB","green"
"CARD10","turquoise"
"CARD11","grey"
"CARD14","turquoise"
"CARD16","brown"
"CARD17P","grey"
"CARD18","grey"
"CARD19","brown"
"CARD6","grey"
"CARD8","red"
"CARF","grey"
"CARHSP1","brown"
"CARINH","brown"
"CARM1","brown"
"CARMIL1","grey"
"CARMIL2","grey"
"CARMIL3","turquoise"
"CARNMT1","grey"
"CARNS1","turquoise"
"CARS1","brown"
"CARS2","grey"
"CARTPT","grey"
"CASC2","grey"
"CASC3","grey"
"CASD1","blue"
"CASK","turquoise"
"CASKIN1","turquoise"
"CASKIN2","grey60"
"CASP1","grey"
"CASP10","grey"
"CASP12","grey"
"CASP14","grey"
"CASP2","brown"
"CASP3","blue"
"CASP4","turquoise"
"CASP5","grey"
"CASP6","blue"
"CASP7","blue"
"CASP8","grey"
"CASP8AP2","blue"
"CASP9","grey"
"CASQ1","grey"
"CASQ2","grey"
"CASR","grey"
"CASS4","grey"
"CAST","green"
"CASTOR1","grey"
"CASTOR2","grey"
"CASTOR3P","yellow"
"CASZ1","grey"
"CAT","grey"
"CATIP","turquoise"
"CATSPER1","turquoise"
"CATSPER2","grey"
"CATSPER2P1","grey"
"CATSPER3","grey"
"CATSPER4","turquoise"
"CATSPERB","lightcyan"
"CATSPERD","turquoise"
"CATSPERE","grey"
"CATSPERG","turquoise"
"CATSPERZ","turquoise"
"CAV1","magenta"
"CAV2","grey"
"CAV3","turquoise"
"CAVIN1","grey"
"CAVIN2","grey60"
"CAVIN3","magenta"
"CAVIN4","brown"
"CBARP","turquoise"
"CBFA2T2","grey"
"CBFA2T3","yellow"
"CBFB","green"
"CBL","grey"
"CBLB","grey"
"CBLC","black"
"CBLIF","grey"
"CBLL1","brown"
"CBLL2","grey"
"CBLN1","grey"
"CBLN2","grey"
"CBLN3","grey"
"CBLN4","grey"
"CBR1","grey"
"CBR3","turquoise"
"CBR4","blue"
"CBS","yellow"
"CBX1","grey"
"CBX2","turquoise"
"CBX3","blue"
"CBX4","blue"
"CBX5","brown"
"CBX6","grey"
"CBX7","brown"
"CBX8","grey"
"CBY1","grey"
"CBY2","grey"
"CC2D1A","grey"
"CC2D1B","brown"
"CC2D2A","grey"
"CC2D2B","grey"
"CCAR1","grey"
"CCAR2","grey"
"CCBE1","grey"
"CCDC102A","blue"
"CCDC102B","pink"
"CCDC106","turquoise"
"CCDC107","brown"
"CCDC110","yellow"
"CCDC112","grey"
"CCDC116","turquoise"
"CCDC117","blue"
"CCDC12","grey"
"CCDC120","grey"
"CCDC121","grey"
"CCDC122","grey"
"CCDC124","brown"
"CCDC125","grey"
"CCDC126","blue"
"CCDC127","blue"
"CCDC13","turquoise"
"CCDC134","grey"
"CCDC136","grey"
"CCDC137","grey"
"CCDC138","blue"
"CCDC14","turquoise"
"CCDC140","turquoise"
"CCDC141","black"
"CCDC142","grey"
"CCDC144A","grey"
"CCDC144NL","grey"
"CCDC146","turquoise"
"CCDC148","grey"
"CCDC148-AS1","grey"
"CCDC149","blue"
"CCDC15","grey"
"CCDC150","purple"
"CCDC154","turquoise"
"CCDC157","blue"
"CCDC158","grey"
"CCDC159","grey"
"CCDC162P","grey"
"CCDC166","turquoise"
"CCDC167","brown"
"CCDC168","grey"
"CCDC169","grey"
"CCDC169-SOHLH2","grey"
"CCDC17","blue"
"CCDC170","grey"
"CCDC171","blue"
"CCDC172","grey"
"CCDC174","blue"
"CCDC175","grey"
"CCDC177","turquoise"
"CCDC178","grey"
"CCDC18","pink"
"CCDC180","grey"
"CCDC181","grey"
"CCDC182","turquoise"
"CCDC183","grey"
"CCDC184","grey"
"CCDC185","turquoise"
"CCDC186","grey"
"CCDC190","grey"
"CCDC191","grey"
"CCDC196","grey"
"CCDC197","grey"
"CCDC198","yellow"
"CCDC22","blue"
"CCDC24","grey"
"CCDC25","blue"
"CCDC26","grey"
"CCDC27","turquoise"
"CCDC28A","blue"
"CCDC28B","turquoise"
"CCDC3","salmon"
"CCDC30","grey"
"CCDC32","grey"
"CCDC33","turquoise"
"CCDC34","grey"
"CCDC38","grey"
"CCDC39","grey"
"CCDC40","grey"
"CCDC42","turquoise"
"CCDC43","grey"
"CCDC47","blue"
"CCDC50","grey"
"CCDC51","grey"
"CCDC54","grey"
"CCDC57","grey"
"CCDC59","grey"
"CCDC6","brown"
"CCDC60","grey"
"CCDC61","turquoise"
"CCDC62","grey"
"CCDC63","grey"
"CCDC65","grey"
"CCDC66","grey"
"CCDC68","grey"
"CCDC69","grey"
"CCDC7","grey"
"CCDC70","turquoise"
"CCDC71","grey"
"CCDC71L","grey"
"CCDC73","grey"
"CCDC74A","grey"
"CCDC77","blue"
"CCDC78","turquoise"
"CCDC8","grey"
"CCDC80","midnightblue"
"CCDC81","grey"
"CCDC82","blue"
"CCDC83","grey"
"CCDC85A","grey"
"CCDC85B","turquoise"
"CCDC85C","turquoise"
"CCDC86","grey"
"CCDC87","turquoise"
"CCDC88A","grey"
"CCDC88B","turquoise"
"CCDC88C","grey"
"CCDC89","grey"
"CCDC9","grey"
"CCDC90B","blue"
"CCDC91","grey"
"CCDC92","brown"
"CCDC93","grey"
"CCDC97","brown"
"CCDC9B","grey"
"CCER1","turquoise"
"CCHCR1","grey"
"CCIN","grey"
"CCK","grey"
"CCKAR","grey"
"CCKBR","grey"
"CCL1","grey"
"CCL11","grey"
"CCL13","grey"
"CCL14","tan"
"CCL16","grey"
"CCL17","grey"
"CCL18","grey"
"CCL19","red"
"CCL2","grey"
"CCL20","grey"
"CCL21","red"
"CCL22","grey"
"CCL23","grey"
"CCL24","grey"
"CCL25","cyan"
"CCL26","grey"
"CCL27","turquoise"
"CCL28","grey"
"CCL3","grey"
"CCL3L3","grey"
"CCL4","grey"
"CCL4L2","grey"
"CCL5","grey"
"CCL7","grey"
"CCL8","grey"
"CCM2","grey"
"CCM2L","turquoise"
"CCN1","grey"
"CCN2","salmon"
"CCN3","grey"
"CCN4","green"
