"Gene","Module"
"LYPLA1","grey"
"LYPLA2P2","grey"
"LYRM1","grey"
"LYRM2","grey"
"LYRM4","grey"
"LYRM7","grey"
"LYSET","grey"
"LYSMD1","grey"
"LYSMD3","grey"
"LYSMD4","grey"
"LYZ","grey"
"LYZL1","grey"
"LYZL2","grey"
"LYZL6","grey"
"LZTFL1","grey"
"LZTR1","grey"
"LZTS1","grey"
"M1AP","grey"
"M6PR","grey"
"MAB21L2","grey"
"MAB21L3","grey"
"MAB21L4","grey"
"MACC1","grey"
"MACIR","grey"
"MACROD2","grey"
"MACROD2-IT1","grey"
"MACROH2A2","grey"
"MAD1L1","grey"
"MAD2L2","grey"
"MADD","grey"
"MAEA","grey"
"MAEL","grey"
"MAF","grey"
"MAF1","grey"
"MAFB","grey"
"MAFF","grey"
"MAFG","grey"
"MAFK","grey"
"MAGEA10","grey"
"MAGEA11","grey"
"MAGEA12","grey"
"MAGEA4","grey"
"MAGEA5P","grey"
"MAGEA8","grey"
"MAGEA9B","grey"
"MAGEB1","grey"
"MAGEB10","grey"
"MAGEB16","grey"
"MAGEB18","grey"
"MAGEB2","grey"
"MAGEB3","grey"
"MAGEB5","grey"
"MAGEC2","grey"
"MAGED4","grey"
"MAGEE1","grey"
"MAGEE2","grey"
"MAGEF1","grey"
"MAGEH1","grey"
"MAGEL2","grey"
"MAGI1","grey"
"MAGI2","grey"
"MAIP1","grey"
"MAJIN","grey"
"MAK","grey"
"MAL","grey"
"MAMDC2","grey"
"MAMLD1","grey"
"MAN1A1","grey"
"MAN1B1","grey"
"MAN1C1","grey"
"MAN2A1","grey"
"MAN2A2","grey"
"MANEA","grey"
"MANEAL","grey"
"MANF","grey"
"MANSC1","grey"
"MAOA","grey"
"MAOB","grey"
"MAP10","grey"
"MAP1LC3B","grey"
"MAP2K1","grey"
"MAP2K2","grey"
"MAP2K3","grey"
"MAP2K6","grey"
"MAP3K1","grey"
"MAP3K14","grey"
"MAP3K19","grey"
"MAP3K7CL","grey"
"MAP3K9","grey"
"MAP4K2","grey"
"MAP4K3","grey"
"MAP6","grey"
"MAP7D1","grey"
"MAP7D2","grey"
"MAP9","grey"
"MAPDA","grey"
"MAPK1","grey"
"MAPK10","grey"
"MAPK12","grey"
"MAPK1IP1L","grey"
"MAPK6","grey"
"MAPK8IP1","grey"
"MAPK8IP1P2","grey"
"MAPKAPK2","grey"
"MAPKBP1","grey"
"MAPRE2","grey"
"MAPRE3","grey"
"MAPT","grey"
"MAPT-AS1","grey"
"MARCHF10","grey"
"MARCHF11","grey"
"MARCHF2","grey"
"MARCHF4","grey"
"MARCHF6","grey"
"MARCHF7","grey"
"MARCHF9","grey"
"MARCKS","grey"
"MARCO","grey"
"MARF1","grey"
"MARK1","grey"
"MARK2","grey"
"MARS1","grey"
"MARS2","grey"
"MAS1","grey"
"MAS1L","grey"
"MASP1","grey"
"MASP2","grey"
"MAST3","grey"
"MAST4","grey"
"MASTL","grey"
"MAT2A","grey"
"MATCAP1","grey"
"MATN1-AS1","grey"
"MATN2","grey"
"MAZ","grey"
"MB","grey"
"MB21D2","grey"
"MBD1","grey"
"MBD2","grey"
"MBD3L1","grey"
"MBD3L5","grey"
"MBD4","grey"
"MBIP","grey"
"MBL1P","grey"
"MBL2","grey"
"MBNL2","grey"
"MBNL3","grey"
"MBOAT4","grey"
"MBP","grey"
"MBTPS1","grey"
"MBTPS2","grey"
"MC1R","grey"
"MC2R","grey"
"MC3R","grey"
"MC4R","grey"
"MC5R","grey"
"MCAT","grey"
"MCC","grey"
"MCCC2","grey"
"MCEMP1","grey"
"MCF2","grey"
"MCF2L","grey"
"MCHR1","grey"
"MCHR2","grey"
"MCL1","grey"
"MCM3AP-AS1","grey"
"MCM5","grey"
"MCM7","grey"
"MCM8","grey"
"MCMDC2","grey"
"MCPH1","grey"
"MCPH1-AS1","grey"
"MCTP1","grey"
"MCTP2","grey"
"MCUR1","grey"
"MDC1","grey"
"MDFI","grey"
"MDFIC","grey"
"MDGA1","grey"
"MDGA2","grey"
"MDH1B","grey"
"MDK","grey"
"MDM2","grey"
"MDM4","grey"
"MDP1","grey"
"MDS2","grey"
"ME1","grey"
"ME3","grey"
"MEAF6","grey"
"MEAK7","grey"
"MECP2","grey"
"MECR","grey"
"MED11","grey"
"MED12L","grey"
"MED13","grey"
"MED18","grey"
"MED19","grey"
"MED20","grey"
"MED23","grey"
"MED27","grey"
"MED28","grey"
"MED30","grey"
"MEDAG","grey"
"MEFV","grey"
"MEG3","grey"
"MEGF10","grey"
"MEGF6","grey"
"MEGF9","grey"
"MEI1","grey"
"MEIG1","grey"
"MEIOB","grey"
"MEIOC","grey"
"MEIS1","grey"
"MEIS2","grey"
"MEIS3","grey"
"MELTF","grey"
"MEMO1","grey"
"MEOX1","grey"
"MEPCE","grey"
"MEPE","grey"
"MERTK","grey"
"MEST","grey"
"METAP1","grey"
"METTL1","grey"
"METTL13","grey"
"METTL14","grey"
"METTL15","grey"
"METTL17","grey"
"METTL18","grey"
"METTL21A","grey"
"METTL21C","grey"
"METTL21EP","grey"
"METTL22","grey"
"METTL23","grey"
"METTL24","grey"
"METTL25","grey"
"METTL8","grey"
"METTL9","grey"
"MEX3B","grey"
"MEX3C","grey"
"MFAP3","grey"
"MFAP3L","grey"
"MFF","grey"
"MFHAS1","grey"
"MFN2","grey"
"MFSD1","grey"
"MFSD14B","grey"
"MFSD2A","grey"
"MFSD4A","grey"
"MFSD4B","grey"
"MFSD6","grey"
"MFSD8","grey"
"MFSD9","grey"
"MGARP","grey"
"MGAT1","grey"
"MGAT4A","grey"
"MGAT4C","grey"
"MGAT4D","grey"
"MGAT4EP","grey"
"MGC32805","grey"
"MGC70870","grey"
"MGMT","grey"
"MIA","grey"
"MIA2","grey"
"MICA","grey"
"MICAL3","grey"
"MICALL2","grey"
"MICOS13","grey"
"MID1","grey"
"MID2","grey"
"MIDEAS","grey"
"MIEF1","grey"
"MIER2","grey"
"MIER3","grey"
"MIF","grey"
"MIF4GD","grey"
"MILR1","grey"
"MINAR2","grey"
"MINDY4","grey"
"MINPP1","grey"
"MIPOL1","grey"
"MIR1-2","grey"
"MIR100","grey"
"MIR101-1","grey"
"MIR101-2","grey"
"MIR103A1","grey"
"MIR105-1","grey"
"MIR106A","grey"
"MIR107","grey"
"MIR10A","grey"
"MIR10B","grey"
"MIR122","grey"
"MIR124-1","grey"
"MIR1247","grey"
"MIR125B1","grey"
"MIR126","grey"
"MIR127","grey"
"MIR128-1","grey"
"MIR128-2","grey"
"MIR129-2","grey"
"MIR130A","grey"
"MIR130B","grey"
"MIR134","grey"
"MIR135A1","grey"
"MIR135A2","grey"
"MIR136","grey"
"MIR137","grey"
"MIR138-1","grey"
"MIR139","grey"
"MIR141","grey"
"MIR142","grey"
"MIR143","grey"
"MIR144","grey"
"MIR145","grey"
"MIR146A","grey"
"MIR148A","grey"
"MIR148B","grey"
"MIR150","grey"
"MIR153-2","grey"
"MIR154","grey"
"MIR155HG","grey"
"MIR15A","grey"
"MIR15B","grey"
"MIR17HG","grey"
"MIR181A1","grey"
"MIR181A2","grey"
"MIR181B1","grey"
"MIR181B2","grey"
"MIR182","grey"
"MIR183","grey"
"MIR184","grey"
"MIR186","grey"
"MIR190A","grey"
"MIR192","grey"
"MIR193A","grey"
"MIR194-1","grey"
"MIR194-2","grey"
"MIR195","grey"
"MIR196A1","grey"
"MIR196A2","grey"
"MIR197","grey"
"MIR199A1","grey"
"MIR199A2","grey"
"MIR19B2","grey"
"MIR200A","grey"
"MIR200B","grey"
"MIR200C","grey"
"MIR204","grey"
"MIR205","grey"
"MIR206","grey"
"MIR208A","grey"
"MIR21","grey"
"MIR211","grey"
"MIR214","grey"
"MIR215","grey"
"MIR216A","grey"
"MIR218-1","grey"
"MIR219A2","grey"
"MIR221","grey"
"MIR222","grey"
"MIR223","grey"
"MIR224","grey"
"MIR22HG","grey"
"MIR23A","grey"
"MIR23B","grey"
"MIR24-1","grey"
"MIR24-2","grey"
"MIR2682","grey"
"MIR26A1","grey"
"MIR26A2","grey"
"MIR26B","grey"
"MIR27A","grey"
"MIR27B","grey"
"MIR299","grey"
"MIR29A","grey"
"MIR29B2","grey"
"MIR29C","grey"
"MIR301A","grey"
"MIR302A","grey"
"MIR302B","grey"
"MIR30A","grey"
"MIR30B","grey"
"MIR30C1","grey"
"MIR30C2","grey"
"MIR30D","grey"
"MIR30E","grey"
"MIR31","grey"
"MIR31HG","grey"
"MIR32","grey"
"MIR320C1","grey"
"MIR323A","grey"
"MIR323B","grey"
"MIR330","grey"
"MIR331","grey"
"MIR33A","grey"
"MIR34A","grey"
"MIR34B","grey"
"MIR34C","grey"
"MIR365A","grey"
"MIR3667HG","grey"
"MIR376C","grey"
"MIR377","grey"
"MIR382","grey"
"MIR410","grey"
"MIR412","grey"
"MIR429","grey"
"MIR4453HG","grey"
"MIR455","grey"
"MIR485","grey"
"MIR487A","grey"
"MIR494","grey"
"MIR495","grey"
"MIR503","grey"
"MIR503HG","grey"
"MIR504","grey"
"MIR509-1","grey"
"MIR516B1","grey"
"MIR516B2","grey"
"MIR520B","grey"
"MIR570HG","grey"
"MIR600HG","grey"
"MIR622","grey"
"MIR646HG","grey"
"MIR7-3","grey"
"MIR9-1","grey"
"MIR9-1HG","grey"
"MIR9-2HG","grey"
"MIR95","grey"
"MIR96","grey"
"MIR99A","grey"
"MIRLET7A1","grey"
"MIRLET7A2","grey"
"MIRLET7C","grey"
"MIRLET7E","grey"
"MIRLET7F2","grey"
"MIRLET7G","grey"
"MITF","grey"
"MIX23","grey"
"MKRN3","grey"
"MKRN9P","grey"
"MKS1","grey"
"MKX","grey"
"MLANA","grey"
"MLEC","grey"
"MLH1","grey"
"MLIP","grey"
"MLKL","grey"
"MLLT10","grey"
"MLLT3","grey"
"MLXIPL","grey"
"MME","grey"
"MMGT1","grey"
"MMP1","grey"
"MMP10","grey"
"MMP13","grey"
"MMP15","grey"
"MMP19","grey"
"MMP20","grey"
"MMP26","grey"
"MMP27","grey"
"MMP3","grey"
"MMP7","grey"
"MMP8","grey"
"MMP9","grey"
"MMRN1","grey"
"MN1","grey"
"MNAT1","grey"
"MNS1","grey"
"MOAP1","grey"
"MOB1B","grey"
"MOB3B","grey"
"MOB4","grey"
"MOBP","grey"
"MOCOS","grey"
"MOCS1","grey"
"MOCS2","grey"
"MOCS3","grey"
"MOG","grey"
"MOGAT1","grey"
"MOK","grey"
"MORC1","grey"
"MORC2","grey"
"MORC2-AS1","grey"
"MORC4","grey"
"MORN2","grey"
"MORN3","grey"
"MORN4","grey"
"MORN5","grey"
"MOSMO","grey"
"MOSPD1","grey"
"MOSPD2","grey"
"MOV10L1","grey"
"MOXD1","grey"
"MPC1","grey"
"MPC2","grey"
"MPIG6B","grey"
"MPL","grey"
"MPP1","grey"
"MPP3","grey"
"MPP4","grey"
"MPPE1","grey"
"MPZ","grey"
"MPZL3","grey"
"MR1","grey"
"MRAP","grey"
"MRAS","grey"
"MRGPRD","grey"
"MRGPRF","grey"
"MRGPRX2","grey"
"MRGPRX3","grey"
"MRGPRX4","grey"
"MRM1","grey"
"MRNIP","grey"
"MRO","grey"
"MROH2A","grey"
"MROH2B","grey"
"MROH6","grey"
"MROH7","grey"
"MROH8","grey"
"MROH9","grey"
"MRPL10","grey"
"MRPL12","grey"
"MRPL13","grey"
"MRPL14","grey"
"MRPL15","grey"
"MRPL16","grey"
"MRPL20","grey"
"MRPL21","grey"
"MRPL27","grey"
"MRPL32","grey"
"MRPL33","grey"
"MRPL36","grey"
"MRPL39","grey"
"MRPL43","grey"
"MRPL46","grey"
"MRPL47","grey"
"MRPL48","grey"
"MRPL50","grey"
"MRPL52","grey"
"MRPL55","grey"
"MRPL58","grey"
"MRPL9","grey"
"MRPS12","grey"
"MRPS14","grey"
"MRPS15","grey"
"MRPS17","grey"
"MRPS18B","grey"
"MRPS23","grey"
"MRPS25","grey"
"MRPS26","grey"
"MRPS27","grey"
"MRPS30","grey"
"MRPS7","grey"
"MRRF","grey"
"MRS2","grey"
"MRTFA","grey"
"MRTFB","grey"
"MRTO4","grey"
"MS4A12","grey"
"MS4A13","grey"
"MS4A15","grey"
"MS4A2","grey"
"MS4A3","grey"
"MS4A5","grey"
"MS4A6E","grey"
"MS4A8","grey"
"MSANTD2","grey"
"MSGN1","grey"
"MSH3","grey"
"MSH4","grey"
"MSI1","grey"
"MSI2","grey"
"MSL1","grey"
"MSL3B","grey"
"MSMB","grey"
"MSMO1","grey"
"MSRA","grey"
"MSS51","grey"
"MST1","grey"
"MSTN","grey"
"MSX2","grey"
"MT1A","grey"
"MT1B","grey"
"MT1DP","grey"
"MT1E","grey"
"MT1F","grey"
"MT1G","grey"
"MT1H","grey"
"MT1HL1","grey"
"MT1IP","grey"
"MT1JP","grey"
"MT1L","grey"
"MT1M","grey"
"MT1P3","grey"
"MT1X","grey"
"MT2A","grey"
"MTA2","grey"
"MTA3","grey"
"MTCL1","grey"
"MTCL2","grey"
"MTCL3","grey"
"MTCO1P12","grey"
"MTCO2P12","grey"
"MTDH","grey"
"MTFP1","grey"
"MTFR1","grey"
"MTFR1L","grey"
"MTG1","grey"
"MTG2","grey"
"MTHFD2","grey"
"MTHFD2L","grey"
"MTHFS","grey"
"MTHFSD","grey"
"MTLN","grey"
"MTMR1","grey"
"MTMR10","grey"
"MTMR4","grey"
"MTMR8","grey"
"MTND2P28","grey"
"MTOR","grey"
"MTR","grey"
"MTRFR","grey"
"MTRR","grey"
"MTSS1","grey"
"MTURN","grey"
"MTUS2-AS1","grey"
"MUC12","grey"
"MUC16","grey"
"MUC17","grey"
"MUC19","grey"
"MUC2","grey"
"MUC20","grey"
"MUC21","grey"
"MUC4","grey"
"MUC5B","grey"
"MUC6","grey"
"MUC7","grey"
"MUCL1","grey"
"MUCL3","grey"
"MUL1","grey"
"MUS81","grey"
"MUSK","grey"
"MVB12B","grey"
"MVK","grey"
"MVP","grey"
"MX2","grey"
"MXI1","grey"
"MYB","grey"
"MYBL2","grey"
"MYBPC1","grey"
"MYBPC2","grey"
"MYC","grey"
"MYCBP2","grey"
"MYCBPAP","grey"
"MYCL","grey"
"MYCN","grey"
"MYCNOS","grey"
"MYDGF","grey"
"MYEF2","grey"
"MYF5","grey"
"MYF6","grey"
"MYH1","grey"
"MYH11","grey"
"MYH13","grey"
"MYH15","grey"
"MYH16","grey"
"MYH2","grey"
"MYH3","grey"
"MYH4","grey"
"MYH7","grey"
"MYH8","grey"
"MYL1","grey"
"MYL2","grey"
"MYL3","grey"
"MYL4","grey"
"MYL5","grey"
"MYL7","grey"
"MYL9","grey"
"MYLIP","grey"
"MYLK4","grey"
"MYO10","grey"
"MYO16","grey"
"MYO18A","grey"
"MYO1A","grey"
"MYO1B","grey"
"MYO1D","grey"
"MYO1H","grey"
"MYO3B","grey"
"MYO6","grey"
"MYO7B","grey"
"MYOC","grey"
"MYOCD","grey"
"MYOG","grey"
"MYOM2","grey"
"MYOM3","grey"
"MYORG","grey"
"MYOT","grey"
"MYOZ1","grey"
"MYOZ2","grey"
"MYPN","grey"
"MYRF-AS1","grey"
"MYSM1","grey"
"MYT1","grey"
"N4BP2L2","grey"
"NAA10","grey"
"NAA25","grey"
"NAA40","grey"
"NAA50","grey"
"NAAA","grey"
"NAALAD2","grey"
"NAALADL1","grey"
"NAALADL2","grey"
"NAB1","grey"
"NACA","grey"
"NACA2","grey"
"NACA4P","grey"
"NADK","grey"
"NAF1","grey"
"NAGA","grey"
"NAGPA","grey"
"NAIF1","grey"
"NAIP","grey"
"NALCN","grey"
"NANOGNB","grey"
"NANS","grey"
"NAPEPLD","grey"
"NAPG","grey"
"NAPSA","grey"
"NAPSB","grey"
"NARF","grey"
"NARS2","grey"
"NAT1","grey"
"NAT10","grey"
"NAT8","grey"
"NAT9","grey"
"NAV2","grey"
"NAXD","grey"
"NAXE","grey"
"NBAS","grey"
"NBEA","grey"
"NBEAL1","grey"
"NBPF22P","grey"
"NBPF3","grey"
"NBPF6","grey"
"NBPF7P","grey"
"NBR1","grey"
"NCAM1","grey"
"NCAM2","grey"
"NCAPD2","grey"
"NCEH1","grey"
"NCF1","grey"
"NCKAP1","grey"
"NCKAP5","grey"
"NCKAP5L","grey"
"NCKIPSD","grey"
"NCOA1","grey"
"NCOA3","grey"
"NCOA4","grey"
"NCOA5","grey"
"NCOA7","grey"
"NCOR1","grey"
"NCOR1P1","grey"
"NCR1","grey"
"NCR3","grey"
"NCR3LG1","grey"
"NDEL1","grey"
"NDFIP1","grey"
"NDFIP2","grey"
"NDN","grey"
"NDNF","grey"
"NDP","grey"
"NDRG2","grey"
"NDRG4","grey"
"NDST3","grey"
"NDST4","grey"
"NDUFA10","grey"
"NDUFA11","grey"
"NDUFA13","grey"
"NDUFA8","grey"
"NDUFAF4","grey"
"NDUFAF6","grey"
"NDUFB1","grey"
"NDUFB3","grey"
"NDUFB5","grey"
"NDUFB6","grey"
"NDUFB8","grey"
"NDUFB9","grey"
"NDUFC2-KCTD14","grey"
"NDUFS3","grey"
"NDUFS4","grey"
"NDUFS5","grey"
"NDUFS8","grey"
"NDUFV1","grey"
"NDUFV1-DT","grey"
"NDUFV2","grey"
"NDUFV3","grey"
"NEB","grey"
"NEBL","grey"
"NECAB1","grey"
"NECAB2","grey"
"NECTIN1","grey"
"NECTIN3","grey"
"NEDD4","grey"
"NEDD8-MDP1","grey"
"NEDD8P1","grey"
"NEDD9","grey"
"NEFH","grey"
"NEFL","grey"
"NEFM","grey"
"NEIL2","grey"
"NEK10","grey"
"NEK3","grey"
"NEK5","grey"
"NEK9","grey"
"NELFCD","grey"
"NELFE","grey"
"NELL1","grey"
"NEMP1","grey"
"NEMP2","grey"
"NENF","grey"
"NEO1","grey"
"NES","grey"
"NETO1","grey"
"NETO2","grey"
"NEU3","grey"
"NEURL4","grey"
"NEUROD2","grey"
"NEUROD6","grey"
"NEXMIF","grey"
"NEXN","grey"
"NF2","grey"
"NFASC","grey"
"NFATC1","grey"
"NFATC2","grey"
"NFATC2IP","grey"
"NFATC4","grey"
"NFE2","grey"
"NFE2L2","grey"
"NFE2L3","grey"
"NFE4","grey"
"NFIA","grey"
"NFIB","grey"
"NFIC","grey"
"NFIL3","grey"
"NFKB2","grey"
"NFKBIA","grey"
"NFKBID","grey"
"NFKBIE","grey"
"NFKBIL1","grey"
"NFKBIZ","grey"
"NFRKB","grey"
"NFS1","grey"
"NFU1","grey"
"NFYA","grey"
"NFYC","grey"
"NFYCP2","grey"
"NGEF","grey"
"NGF","grey"
"NGFR","grey"
"NHEJ1","grey"
"NHERF1","grey"
"NHERF2","grey"
"NHERF4","grey"
"NHLH2","grey"
"NHLRC1","grey"
"NHLRC2","grey"
"NHLRC4","grey"
"NHP2","grey"
"NHS","grey"
"NHSL1","grey"
"NHSL2","grey"
"NHSL3","grey"
"NIFK","grey"
"NIM1K","grey"
"NINJ2","grey"
"NINJ2-AS1","grey"
"NINL","grey"
"NIPA1","grey"
"NIPAL1","grey"
"NIPAL3","grey"
"NIPSNAP3A","grey"
"NIPSNAP3B","grey"
"NISCH","grey"
"NIT1","grey"
"NIT2","grey"
"NKAIN2","grey"
"NKAIN3","grey"
"NKAP","grey"
"NKAPL","grey"
"NKD1","grey"
"NKRF","grey"
"NKTR","grey"
"NLGN1","grey"
"NLGN2","grey"
"NLGN3","grey"
"NLGN4X","grey"
"NLGN4Y","grey"
"NLN","grey"
"NLRP11","grey"
"NLRP12","grey"
"NLRP13","grey"
"NLRP14","grey"
"NLRP2","grey"
"NLRP4","grey"
"NLRP6","grey"
"NLRP7","grey"
"NLRX1","grey"
"NMBR","grey"
"NME1","grey"
"NME5","grey"
"NME6","grey"
"NME8","grey"
"NMNAT1","grey"
"NMNAT2","grey"
"NMNAT3","grey"
"NMRAL1","grey"
"NMRAL2P","grey"
"NMRK2","grey"
"NMU","grey"
"NMUR1","grey"
"NMUR2","grey"
"NOC2L","grey"
"NOC2LP2","grey"
"NOCT","grey"
"NOD2","grey"
"NODAL","grey"
"NOG","grey"
"NOL4L","grey"
"NOL4L-DT","grey"
"NOL6","grey"
"NOL7","grey"
"NOL9","grey"
"NOLC1","grey"
"NONO","grey"
"NOP14","grey"
"NOP16","grey"
"NOP2","grey"
"NOP53","grey"
"NOS1AP","grey"
"NOS2","grey"
"NOS3","grey"
"NOSIP","grey"
"NOSTRIN","grey"
"NOTCH2","grey"
"NOTCH2NLA","grey"
"NOTCH4","grey"
"NOTUM","grey"
"NOVA1","grey"
"NOX1","grey"
"NOX5","grey"
"NOXRED1","grey"
"NPAP1P9","grey"
"NPAS3","grey"
"NPAS4","grey"
"NPC1","grey"
"NPC1L1","grey"
"NPC2","grey"
"NPFF","grey"
"NPFFR2","grey"
"NPHP1","grey"
"NPHP4","grey"
"NPM2","grey"
"NPNT","grey"
"NPR2","grey"
"NPR3","grey"
"NPRL2","grey"
"NPRL3","grey"
"NPSR1","grey"
"NPSR1-AS1","grey"
"NPTN","grey"
"NPTX1","grey"
"NPTX2","grey"
"NPVF","grey"
"NPY","grey"
"NPY1R","grey"
"NPY4R","grey"
"NPY5R","grey"
"NR0B1","grey"
"NR1D1","grey"
"NR1D2","grey"
"NR1H3","grey"
"NR1H4","grey"
"NR1I2","grey"
"NR1I3","grey"
"NR2C2AP","grey"
"NR2E3","grey"
"NR2F2","grey"
"NR3C1","grey"
"NR3C2","grey"
"NR4A1","grey"
"NR4A2","grey"
"NR4A3","grey"
"NRARP","grey"
"NRBF2","grey"
"NRF1","grey"
"NRG1","grey"
"NRG3","grey"
"NRIP1","grey"
"NRIP2","grey"
"NRIP3","grey"
"NRROS","grey"
"NRSN1","grey"
"NRXN3","grey"
"NSA2","grey"
"NSD1","grey"
"NSD2","grey"
"NSF","grey"
"NSG1","grey"
"NSG2","grey"
"NSMCE1","grey"
"NSMCE3","grey"
"NSMCE4A","grey"
"NSUN4","grey"
"NSUN5P1","grey"
"NT5C1B-RDH14","grey"
"NT5C3A","grey"
"NT5C3B","grey"
"NT5DC1","grey"
"NT5DC3","grey"
"NTF3","grey"
"NTF4","grey"
"NTHL1","grey"
"NTMT1","grey"
"NTNG1","grey"
"NTNG2","grey"
"NTPCR","grey"
"NTRK1","grey"
"NTRK2","grey"
"NTRK3","grey"
"NTS","grey"
"NTSR1","grey"
"NUAK2","grey"
"NUBP2","grey"
"NUDC","grey"
"NUDCD3","grey"
"NUDT1","grey"
"NUDT10","grey"
"NUDT11","grey"
"NUDT13","grey"
"NUDT14","grey"
"NUDT15","grey"
"NUDT2","grey"
"NUDT4","grey"
"NUDT5","grey"
"NUDT6","grey"
"NUDT7","grey"
"NUDT9P1","grey"
"NUFIP1","grey"
"NUGGC","grey"
"NUMA1","grey"
"NUMBL","grey"
"NUP153","grey"
"NUP188","grey"
"NUP210","grey"
"NUP210L","grey"
"NUP210P1","grey"
"NUP35","grey"
"NUP42","grey"
"NUP43","grey"
"NUP62","grey"
"NUP62CL","grey"
"NUP88","grey"
"NUP98","grey"
"NUPR1","grey"
"NUS1","grey"
"NUTM1","grey"
"NUTM2B","grey"
"NWD1","grey"
"NWD2","grey"
"NXF1","grey"
"NXF2B","grey"
"NXF3","grey"
"NXF5","grey"
"NXNL2","grey"
"NXPE2","grey"
"NXPE4","grey"
"NXT2","grey"
"NYAP2","grey"
"NYNRIN","grey"
"OAS1","grey"
"OAS2","grey"
"OAS3","grey"
"OASL","grey"
"OAZ2","grey"
"OAZ3","grey"
"OBP2B","grey"
"OBSCN-AS1","grey"
"OBSL1","grey"
"OCA2","grey"
"OCIAD1","grey"
"OCM","grey"
"OCRL","grey"
"ODAD2","grey"
"ODAD4","grey"
"ODAM","grey"
"ODAPH","grey"
"ODF2","grey"
"ODF2L","grey"
"ODF4","grey"
"ODR4","grey"
"OFCC1","grey"
"OGA","grey"
"OGDH","grey"
"OGDHL","grey"
"OGFOD3","grey"
"OGFR","grey"
"OGT","grey"
"OIP5","grey"
"OIT3","grey"
"OLA1","grey"
"OLAH","grey"
"OLFM1","grey"
"OLFM3","grey"
"OLFM4","grey"
"OLFML2A","grey"
"OLR1","grey"
"OMG","grey"
"ONECUT2","grey"
"OOSP2","grey"
"OPALIN","grey"
"OPCML","grey"
"OPHN1","grey"
"OPN1LW","grey"
"OPN1SW","grey"
"OPN5","grey"
"OPRK1","grey"
"OPRL1","grey"
"OPRM1","grey"
"OPRPN","grey"
"OR10A2","grey"
"OR10A3","grey"
"OR10A4","grey"
"OR10A5","grey"
"OR10A6","grey"
"OR10A7","grey"
"OR10AD1","grey"
"OR10AG1","grey"
"OR10D1P","grey"
"OR10D3","grey"
"OR10G3","grey"
"OR10G7","grey"
"OR10H1","grey"
"OR10H2","grey"
"OR10H3","grey"
"OR10J1","grey"
"OR10J5","grey"
"OR10K2","grey"
"OR10R2","grey"
"OR10R3P","grey"
"OR10S1","grey"
"OR10T2","grey"
"OR10W1","grey"
"OR10X1","grey"
"OR11A1","grey"
"OR11G2","grey"
"OR11H12","grey"
"OR11H4","grey"
"OR11L1","grey"
"OR12D2","grey"
"OR13A1","grey"
"OR13C2","grey"
"OR13C3","grey"
"OR13C4","grey"
"OR13C5","grey"
"OR13C8","grey"
"OR13C9","grey"
"OR13D1","grey"
"OR13F1","grey"
"OR13G1","grey"
"OR13H1","grey"
"OR13J1","grey"
"OR14A16","grey"
"OR14I1","grey"
"OR14J1","grey"
"OR1A1","grey"
"OR1A2","grey"
"OR1B1","grey"
"OR1C1","grey"
"OR1D2","grey"
"OR1E1","grey"
"OR1E2","grey"
"OR1F1","grey"
"OR1F2P","grey"
"OR1G1","grey"
"OR1I1","grey"
"OR1J1","grey"
"OR1J2","grey"
"OR1J4","grey"
"OR1L1","grey"
"OR1L3","grey"
"OR1L4","grey"
"OR1L6","grey"
"OR1L8","grey"
"OR1N1","grey"
"OR1N2","grey"
"OR1Q1","grey"
"OR1S1","grey"
"OR1S2","grey"
"OR2A1","grey"
"OR2A12","grey"
"OR2A14","grey"
"OR2A2","grey"
"OR2A4","grey"
"OR2A5","grey"
"OR2A7","grey"
"OR2AE1","grey"
"OR2AG1","grey"
"OR2AG2","grey"
"OR2AK2","grey"
"OR2AP1","grey"
"OR2AT4","grey"
"OR2B2","grey"
"OR2B3","grey"
"OR2B6","grey"
"OR2C3","grey"
"OR2D2","grey"
"OR2D3","grey"
"OR2F1","grey"
"OR2F2","grey"
"OR2G2","grey"
"OR2G3","grey"
"OR2G6","grey"
"OR2H1","grey"
"OR2J3","grey"
"OR2K2","grey"
"OR2L13","grey"
"OR2L2","grey"
"OR2L3","grey"
"OR2L5","grey"
"OR2L8","grey"
"OR2M1P","grey"
"OR2M2","grey"
"OR2M3","grey"
"OR2M4","grey"
"OR2M5","grey"
"OR2M7","grey"
"OR2T1","grey"
"OR2T10","grey"
"OR2T11","grey"
"OR2T12","grey"
"OR2T27","grey"
"OR2T29","grey"
"OR2T3","grey"
"OR2T33","grey"
"OR2T34","grey"
"OR2T35","grey"
"OR2T4","grey"
"OR2T5","grey"
"OR2T6","grey"
"OR2V1","grey"
"OR2V2","grey"
"OR2W1","grey"
"OR2Y1","grey"
"OR2Z1","grey"
"OR3A1","grey"
"OR3A3","grey"
"OR4A15","grey"
"OR4A16","grey"
"OR4A47","grey"
"OR4A5","grey"
"OR4B1","grey"
"OR4C11","grey"
"OR4C12","grey"
"OR4C13","grey"
"OR4C15","grey"
"OR4C16","grey"
"OR4C3","grey"
"OR4C45","grey"
"OR4C46","grey"
"OR4C6","grey"
"OR4D1","grey"
"OR4D10","grey"
"OR4D11","grey"
"OR4D2","grey"
"OR4E2","grey"
"OR4F13P","grey"
"OR4F15","grey"
"OR4F29","grey"
"OR4F4","grey"
"OR4F6","grey"
"OR4K1","grey"
