"Gene","Module"
"MAP3K10","blue"
"MAP3K14-AS1","blue"
"MAP3K4-AS1","blue"
"MAP3K7","blue"
"MAPK11","blue"
"MAPK14","blue"
"MAPK15","blue"
"MAPK4","blue"
"MAPK8","blue"
"MAPK8IP2","blue"
"MAPT-AS1","blue"
"MATN1","blue"
"MATN4","blue"
"MBLAC1","blue"
"MCCD1","blue"
"MCM7","blue"
"MCRIP1","blue"
"MCRIP2","blue"
"MED13","blue"
"MED8","blue"
"MESP1","blue"
"MESP2","blue"
"METRN","blue"
"METTL15","blue"
"METTL27","blue"
"METTL4","blue"
"METTL6","blue"
"MEX3D","blue"
"MFSD11","blue"
"MFSD2B","blue"
"MGA","blue"
"MGC34796","blue"
"MIB2","blue"
"MIEF2","blue"
"MIOX","blue"
"MIR1-1HG","blue"
"MIR106B","blue"
"MIR1199","blue"
"MIR124-2","blue"
"MIR124-3","blue"
"MIR132","blue"
"MIR133A1","blue"
"MIR133B","blue"
"MIR138-2","blue"
"MIR149","blue"
"MIR150","blue"
"MIR152","blue"
"MIR185","blue"
"MIR187","blue"
"MIR188","blue"
"MIR191","blue"
"MIR1915HG","blue"
"MIR193A","blue"
"MIR210","blue"
"MIR212","blue"
"MIR219A1","blue"
"MIR25","blue"
"MIR296","blue"
"MIR320A","blue"
"MIR326","blue"
"MIR339","blue"
"MIR375","blue"
"MIR423","blue"
"MIR425","blue"
"MIR9-3","blue"
"MIR99B","blue"
"MIRLET7I","blue"
"MIS18BP1","blue"
"MIXL1","blue"
"MLNR","blue"
"MMP17","blue"
"MMP25","blue"
"MNX1","blue"
"MORN5","blue"
"MOS","blue"
"MPHOSPH9","blue"
"MPPED1","blue"
"MPST","blue"
"MRGPRE","blue"
"MRPL11","blue"
"MRPL23","blue"
"MRPL54","blue"
"MSANTD1","blue"
"MSRB2","blue"
"MSX1","blue"
"MSX2P1","blue"
"MTCH2","blue"
"MTFMT","blue"
"MTMR9","blue"
"MTO1","blue"
"MVB12A","blue"
"MYADML","blue"
"MYBPC3","blue"
"MYL11","blue"
"MYOD1","blue"
"MYOZ3","blue"
"MYPOP","blue"
"MYSM1","blue"
"MZT2B","blue"
"N4BP3","blue"
"NAA11","blue"
"NAGS","blue"
"NALF2","blue"
"NANOS1","blue"
"NANOS2","blue"
"NAT8L","blue"
"NATD1","blue"
"NBPF22P","blue"
"NCAN","blue"
"NCBP1","blue"
"NCCRP1","blue"
"NCR2","blue"
"NDRG4","blue"
"NDUFA9","blue"
"NDUFB7","blue"
"NEK3","blue"
"NEU2","blue"
"NEU4","blue"
"NEUROG1","blue"
"NEUROG2","blue"
"NEUROG3","blue"
"NEXN-AS1","blue"
"NFYC-AS1","blue"
"NIPAL4","blue"
"NKAIN1","blue"
"NKAIN4","blue"
"NKAPD1","blue"
"NKPD1","blue"
"NKX1-2","blue"
"NKX2-1-AS1","blue"
"NKX2-4","blue"
"NKX2-5","blue"
"NKX2-6","blue"
"NKX2-8","blue"
"NKX3-1","blue"
"NKX3-2","blue"
"NKX6-1","blue"
"NKX6-2","blue"
"NKX6-3","blue"
"NLE1","blue"
"NMB","blue"
"NME3","blue"
"NOL11","blue"
"NOL3","blue"
"NOVA2","blue"
"NOXA1","blue"
"NOXO1","blue"
"NPAP1","blue"
"NPAS1","blue"
"NPB","blue"
"NPBWR1","blue"
"NPC2","blue"
"NPFFR1","blue"
"NPM2","blue"
"NPPB","blue"
"NPPC","blue"
"NPTXR","blue"
"NPW","blue"
"NR5A1","blue"
"NRGN","blue"
"NRTN","blue"
"NSMAF","blue"
"NT5C","blue"
"NT5C1A","blue"
"NT5M","blue"
"NTM-AS1","blue"
"NTN1","blue"
"NTN3","blue"
"NTN5","blue"
"NUDT16","blue"
"NUDT18","blue"
"NUDT8","blue"
"NUP155","blue"
"NUP85","blue"
"NUP93","blue"
"NUPR2","blue"
"NUTM2G","blue"
"NXNL1","blue"
"NXPH2","blue"
"NXPH4","blue"
"NXT1","blue"
"OBP2A","blue"
"ODAD1","blue"
"ODAD3","blue"
"OGFRP1","blue"
"OLIG1","blue"
"OLIG2","blue"
"OMP","blue"
"OPA3","blue"
"OPLAH","blue"
"OPN4","blue"
"OPRD1","blue"
"OR10G2","blue"
"OR10H5","blue"
"OR10P1","blue"
"OR10V1","blue"
"OR14C36","blue"
"OR2B11","blue"
"OR2S2","blue"
"OR2T8","blue"
"OR51S1","blue"
"OR52B2","blue"
"OR52K3P","blue"
"OSBPL11","blue"
"OSCAR","blue"
"OSGEPL1","blue"
"OSGIN1","blue"
"OTOP2","blue"
"OTOS","blue"
"OTUD7A","blue"
"OTX1","blue"
"OXLD1","blue"
"OXT","blue"
"P2RX3","blue"
"PACSIN1","blue"
"PAGE5","blue"
"PAK6-AS1","blue"
"PANX2","blue"
"PAQR9","blue"
"PARN","blue"
"PARP16","blue"
"PAX1","blue"
"PAX2","blue"
"PAX7","blue"
"PAX8","blue"
"PBX3-DT","blue"
"PCDHA13","blue"
"PCDHA5","blue"
"PCID2","blue"
"PCNX4","blue"
"PCP2","blue"
"PCP4L1","blue"
"PCSK1N","blue"
"PCSK4","blue"
"PCSK9","blue"
"PDCD1","blue"
"PDHA2","blue"
"PDXP","blue"
"PDZD4","blue"
"PDZD7","blue"
"PEAK3","blue"
"PERM1","blue"
"PEX11G","blue"
"PEX16","blue"
"PEX39","blue"
"PFN3","blue"
"PGAM2","blue"
"PGD","blue"
"PGLYRP1","blue"
"PHETA1","blue"
"PHLDA2","blue"
"PHOX2A","blue"
"PIAS4","blue"
"PIGB","blue"
"PIGG","blue"
"PIGK","blue"
"PIK3C3","blue"
"PIK3R4","blue"
"PIMREG","blue"
"PIP5KL1","blue"
"PITX1","blue"
"PITX2","blue"
"PITX3","blue"
"PKLR","blue"
"PKMYT1","blue"
"PKN3","blue"
"PLA2G2E","blue"
"PLA2G3","blue"
"PLA2G4D","blue"
"PLAC4","blue"
"PLCH2","blue"
"PLD5","blue"
"PLEKHH3","blue"
"PLEKHN1","blue"
"PLG","blue"
"PLK5","blue"
"PLPPR3","blue"
"PNCK","blue"
"PNMA6A","blue"
"PNMT","blue"
"PNPLA5","blue"
"POLA2","blue"
"POLH","blue"
"POM121L12","blue"
"POM121L8P","blue"
"POMC","blue"
"POT1","blue"
"POU3F1","blue"
"POU3F2","blue"
"POU3F3","blue"
"POU3F4","blue"
"POU4F1","blue"
"POU4F2","blue"
"POU5F1P3","blue"
"POU5F2","blue"
"PPHLN1","blue"
"PPP1R27","blue"
"PPP1R2C","blue"
"PPP1R3D","blue"
"PPP1R3F","blue"
"PPP1R8","blue"
"PPP2R3B","blue"
"PPP2R3C","blue"
"PPP3R2","blue"
"PRAP1","blue"
"PRB1","blue"
"PRDM10-DT","blue"
"PRDM12","blue"
"PRDM13","blue"
"PRDM14","blue"
"PRDM16-DT","blue"
"PRIMA1","blue"
"PRKAR1B","blue"
"PRLH","blue"
"PRLHR","blue"
"PRM2","blue"
"PRM3","blue"
"PROP1","blue"
"PRORP","blue"
"PROSER2","blue"
"PRPF38A","blue"
"PRPH","blue"
"PRR18","blue"
"PRR22","blue"
"PRR23A","blue"
"PRR23B","blue"
"PRR25","blue"
"PRR35","blue"
"PRR36","blue"
"PRR7","blue"
"PRRT1","blue"
"PRRX2","blue"
"PRSS21","blue"
"PRSS27","blue"
"PRSS29P","blue"
"PRSS33","blue"
"PRSS41","blue"
"PRSS50","blue"
"PRSS57","blue"
"PRTN3","blue"
"PRX","blue"
"PSD","blue"
"PSG9","blue"
"PSMA1","blue"
"PSMB2","blue"
"PSMB5","blue"
"PSMD2","blue"
"PSORS1C2","blue"
"PSPC1","blue"
"PSPN","blue"
"PTCRA","blue"
"PTGDR2","blue"
"PTGER1","blue"
"PTH2","blue"
"PTPRJ","blue"
"PTRH1","blue"
"PTX4","blue"
"PVALEF","blue"
"PWWP2B","blue"
"PYY2","blue"
"R3HDM1","blue"
"RAB14","blue"
"RAB28","blue"
"RAB40AL","blue"
"RAB40B","blue"
"RABGAP1L","blue"
"RAET1E-AS1","blue"
"RALGAPB","blue"
"RALGPS2-AS1","blue"
"RAMP1","blue"
"RAPSN","blue"
"RASA4B","blue"
"RASL10A","blue"
"RASL10B","blue"
"RASSF10","blue"
"RASSF7","blue"
"RAVER1","blue"
"RAX","blue"
"RAX2","blue"
"RBAK-RBAKDN","blue"
"RBM14","blue"
"RBM27","blue"
"RBM4","blue"
"RBM45","blue"
"RBMXL2","blue"
"RBMXL3","blue"
"RECQL4","blue"
"RET","blue"
"RETN","blue"
"RGMA","blue"
"RGS11","blue"
"RGS14","blue"
"RGS9BP","blue"
"RHBDD3","blue"
"RHBDL1","blue"
"RHOV","blue"
"RHPN1","blue"
"RHPN1-AS1","blue"
"RILP","blue"
"RIMOC1","blue"
"RIPK1","blue"
"RIPPLY3","blue"
"RITA1","blue"
"RND2","blue"
"RNF111","blue"
"RNF113B","blue"
"RNF126P1","blue"
"RNF170","blue"
"RNF213-AS1","blue"
"RNF215","blue"
"RNF227","blue"
"RNF5","blue"
"RNF7","blue"
"RNU12","blue"
"RNVU1-8","blue"
"ROBO3","blue"
"RPF1","blue"
"RPH3A","blue"
"RPL12","blue"
"RPL13","blue"
"RPP14","blue"
"RPP30","blue"
"RPRM","blue"
"RPRML","blue"
"RPUSD1","blue"
"RRAS2","blue"
"RSC1A1","blue"
"RSPO4","blue"
"RTBDN","blue"
"RTN4R","blue"
"RTN4RL2","blue"
"RTP1","blue"
"RTP5","blue"
"RUFY1","blue"
"RXFP3","blue"
"RYK","blue"
"S100A7","blue"
"S1PR2","blue"
"S1PR5","blue"
"SAC3D1","blue"
"SALL3","blue"
"SAMD1","blue"
"SAMD11","blue"
"SAMD14","blue"
"SAMTOR","blue"
"SAP30","blue"
"SAPCD2","blue"
"SBK1","blue"
"SBK2","blue"
"SCAND1","blue"
"SCFD2","blue"
"SCGB1C2","blue"
"SCGB3A1","blue"
"SCN2B","blue"
"SCN4A","blue"
"SCRT2","blue"
"SCT","blue"
"SCX","blue"
"SDK2","blue"
"SEC14L5","blue"
"SEC24B","blue"
"SELENOV","blue"
"SEPHS2","blue"
"SERINC5","blue"
"SESN2","blue"
"SETDB1","blue"
"SEZ6","blue"
"SF3B3","blue"
"SGCA","blue"
"SGPL1","blue"
"SHD","blue"
"SHISA7","blue"
"SHOX","blue"
"SHROOM1","blue"
"SIAH2","blue"
"SIGLEC12","blue"
"SIGLEC15","blue"
"SIN3A","blue"
"SIVA1","blue"
"SIX2","blue"
"SIX5","blue"
"SIX6","blue"
"SKIDA1","blue"
"SKOR2","blue"
"SLC10A4","blue"
"SLC11A2","blue"
"SLC15A4","blue"
"SLC16A11","blue"
"SLC16A8","blue"
"SLC17A5","blue"
"SLC17A7","blue"
"SLC25A13","blue"
"SLC25A42","blue"
"SLC25A47","blue"
"SLC25A48","blue"
"SLC25A5-AS1","blue"
"SLC26A1","blue"
"SLC27A5","blue"
"SLC2A6","blue"
"SLC30A3","blue"
"SLC32A1","blue"
"SLC34A3","blue"
"SLC35A5","blue"
"SLC35G6","blue"
"SLC38A6","blue"
"SLC38A8","blue"
"SLC45A1","blue"
"SLC46A3","blue"
"SLC5A10","blue"
"SLC66A1","blue"
"SLC6A3","blue"
"SLC6A8","blue"
"SLC9A6","blue"
"SLCO4A1-AS1","blue"
"SLIRP-OT1","blue"
"SMAD5","blue"
"SMC1A","blue"
"SMIM43","blue"
"SMIM45","blue"
"SMTNL2","blue"
"SMURF2P1-LRRC37BP1","blue"
"SNCB","blue"
"SNORA35","blue"
"SNORA48","blue"
"SNORA5A","blue"
"SNORA64","blue"
"SNORA65","blue"
"SNORA80A","blue"
"SNORA80B","blue"
"SNORC","blue"
"SNORD15B","blue"
"SNORD6","blue"
"SNORD94","blue"
"SNTA1","blue"
"SNUPN","blue"
"SNX21","blue"
"SNX30","blue"
"SOAT2","blue"
"SOHLH1","blue"
"SOST","blue"
"SOWAHD","blue"
"SOX1","blue"
"SOX12","blue"
"SOX14","blue"
"SOX15","blue"
"SOX18","blue"
"SOX21","blue"
"SOX3","blue"
"SOX7","blue"
"SOX8","blue"
"SP1","blue"
"SP5","blue"
"SP6","blue"
"SP8","blue"
"SPACDR","blue"
"SPANXA2-OT1","blue"
"SPANXC","blue"
"SPATA2L","blue"
"SPATA3","blue"
"SPATC1","blue"
"SPEF1","blue"
"SPEG","blue"
"SPEM1","blue"
"SPEN-AS1","blue"
"SPG11","blue"
"SPG21","blue"
"SPINDOC","blue"
"SPIRE2","blue"
"SPMAP2","blue"
"SPMIP6","blue"
"SPMIP8","blue"
"SPPL2A","blue"
"SPPL2C","blue"
"SPPL3","blue"
"SPRED3","blue"
"SPRN","blue"
"SPRR4","blue"
"SPRTN","blue"
"SPSB3","blue"
"SRCIN1","blue"
"SRMS","blue"
"SRP19","blue"
"SRRM3","blue"
"SRRM4","blue"
"SSBP4","blue"
"SSC4D","blue"
"SSTR1","blue"
"SSTR3","blue"
"SSTR4","blue"
"SSTR5-AS1","blue"
"SSUH2","blue"
"ST20-AS1","blue"
"STARD3NL","blue"
"STK11","blue"
"STKLD1","blue"
"STMN4","blue"
"STX1B","blue"
"SUMO3","blue"
"SUN5","blue"
"SUPT20H","blue"
"SUPV3L1","blue"
"SUSD3","blue"
"SUSD5","blue"
"SYNGR3","blue"
"SYNGR4","blue"
"SYT15","blue"
"SYT3","blue"
"TAF1","blue"
"TAF1B","blue"
"TAFA3","blue"
"TAFA4","blue"
"TANGO6","blue"
"TAS2R14","blue"
"TAS2R20","blue"
"TBC1D26","blue"
"TBC1D27P","blue"
"TBC1D5","blue"
"TBCK","blue"
"TBKBP1","blue"
"TBX1","blue"
"TBX21","blue"
"TBX6","blue"
"TBXA2R","blue"
"TCAP","blue"
"TCERG1L","blue"
"TCF15","blue"
"TCF24","blue"
"TDRG1","blue"
"TEDC1","blue"
"TEFM","blue"
"TEKT4","blue"
"TEKTIP1","blue"
"TEKTL1","blue"
"TELO2","blue"
"TENT2","blue"
"TENT5B","blue"
"TERT","blue"
"TFAP2B","blue"
"TFAP2E","blue"
"TFIP11","blue"
"TFR2","blue"
"THAP10","blue"
"THAP8","blue"
"THOC5","blue"
"TIGD5","blue"
"TLCD2","blue"
"TLCD3B","blue"
"TLNRD1","blue"
"TLR9","blue"
"TLX1","blue"
"TLX2","blue"
"TLX3","blue"
"TMCC1","blue"
"TMED1","blue"
"TMEM105","blue"
"TMEM121","blue"
"TMEM121B","blue"
"TMEM126B","blue"
"TMEM132E","blue"
"TMEM135","blue"
"TMEM143","blue"
"TMEM145","blue"
"TMEM151A","blue"
"TMEM158","blue"
"TMEM19","blue"
"TMEM190","blue"
"TMEM198","blue"
"TMEM200B","blue"
"TMEM210","blue"
"TMEM221","blue"
"TMEM260","blue"
"TMEM270","blue"
"TMEM277P","blue"
"TMEM35B","blue"
"TMEM59L","blue"
"TMEM61","blue"
"TMEM79","blue"
"TMEM82","blue"
"TMEM89","blue"
"TMIGD2","blue"
"TMPRSS6","blue"
"TNFRSF18","blue"
"TNFRSF4","blue"
"TNFRSF8","blue"
"TNFSF14","blue"
"TNK1","blue"
"TNNC2","blue"
"TOMM40","blue"
"TOPAZ1","blue"
"TOR2A","blue"
"TOX2","blue"
"TP73","blue"
"TPGS1","blue"
"TPM1-AS","blue"
"TPPP","blue"
"TPSD1","blue"
"TPSG1","blue"
"TRA2B","blue"
"TRAPPC3","blue"
"TREX2","blue"
"TRHDE-AS1","blue"
"TRIB3","blue"
"TRIM46","blue"
"TRIM54","blue"
"TRIM67","blue"
"TRIM71","blue"
"TRIM72","blue"
"TRMT61B","blue"
"TRNP1","blue"
"TRPM5","blue"
"TSGA10IP","blue"
"TSPAN31","blue"
"TSPEAR","blue"
"TSPEAR-AS2","blue"
"TSPY26P","blue"
"TSR2","blue"
"TSR3","blue"
"TSSK2","blue"
"TSSK6","blue"
"TTC13","blue"
"TTC16","blue"
"TTC36","blue"
"TTLL10","blue"
"TUBA3E","blue"
"TUBB4A","blue"
"TUBGCP3","blue"
"TULP1","blue"
"TXNRD2","blue"
"TYMSOS","blue"
"TYSND1","blue"
"UAP1L1","blue"
"UBAC2","blue"
"UBE2DNL","blue"
"UBE2M","blue"
"UCN","blue"
"UCN2","blue"
"UFSP1","blue"
"UFSP2","blue"
"UNC5A","blue"
"UNCX","blue"
"UNKL","blue"
"UPK3A","blue"
"UQCRC2","blue"
"URAD","blue"
"USH1G","blue"
"USP27X-DT","blue"
"USP28","blue"
"USP32P2","blue"
"USP6NL-AS1","blue"
"UTF1","blue"
"UTS2R","blue"
"VAX1","blue"
"VAX2","blue"
"VCPIP1","blue"
"VDAC2","blue"
"VDAC3","blue"
"VENTX","blue"
"VGF","blue"
"VHL","blue"
"VMO1","blue"
"VPS33B","blue"
"VPS37D","blue"
"VPS45","blue"
"VSIG8","blue"
"VSTM2B","blue"
"VSX2","blue"
"VWA5B2","blue"
"VWA7","blue"
"VWC2","blue"
"WDPCP","blue"
"WDR24","blue"
"WDR38","blue"
"WDR47","blue"
"WDR7","blue"
"WDR86","blue"
"WFDC12","blue"
"WFIKKN1","blue"
"WFIKKN2","blue"
"WNK4","blue"
"WNT10B","blue"
"WNT3A","blue"
"WNT6","blue"
"WNT9A","blue"
"WNT9B","blue"
"WSCD1","blue"
"XKR4","blue"
"XPO7","blue"
"XRCC3","blue"
"XRN1","blue"
"YBX2","blue"
"YJEFN3","blue"
"ZACN","blue"
"ZAR1","blue"
"ZBED10P","blue"
"ZBED3","blue"
"ZBTB32","blue"
"ZC3H12D","blue"
"ZCCHC14","blue"
"ZCCHC3","blue"
"ZDHHC19","blue"
"ZDHHC22","blue"
"ZDHHC8BP","blue"
"ZFPM1","blue"
"ZFR2","blue"
"ZFTA","blue"
"ZFYVE1","blue"
"ZFYVE28","blue"
"ZHX1-C8orf76","blue"
"ZIC2","blue"
"ZIC5","blue"
"ZMPSTE24","blue"
"ZMYM4","blue"
"ZNF175","blue"
"ZNF205","blue"
"ZNF226","blue"
"ZNF234","blue"
"ZNF252P-AS1","blue"
"ZNF296","blue"
"ZNF383","blue"
"ZNF385C","blue"
"ZNF438","blue"
"ZNF444","blue"
"ZNF473CR","blue"
"ZNF484","blue"
"ZNF488","blue"
"ZNF503-AS2","blue"
"ZNF512","blue"
"ZNF512B","blue"
"ZNF517","blue"
"ZNF524","blue"
"ZNF575","blue"
"ZNF576","blue"
"ZNF579","blue"
"ZNF580","blue"
"ZNF587","blue"
"ZNF598","blue"
"ZNF611","blue"
"ZNF624","blue"
"ZNF628","blue"
"ZNF644","blue"
"ZNF649","blue"
"ZNF653","blue"
"ZNF668","blue"
"ZNF680","blue"
"ZNF696","blue"
"ZNF746","blue"
"ZNF747","blue"
"ZNF764","blue"
"ZNF771","blue"
"ZNF775","blue"
"ZNF787","blue"
"ZNF805","blue"
"ZNF835","blue"
"ZNF837","blue"
"ZNF843","blue"
"ZNF865","blue"
"ZNF875","blue"
"ZNHIT2","blue"
"ZNRF2P1","blue"
"ZNRF4","blue"
"ZSCAN1","blue"
"ZSCAN18","blue"
"ZXDA","blue"
"ZYG11B","blue"
"ANKRD18A","lightcyan"
"ANXA4","lightcyan"
"AP1M2","lightcyan"
"ARHGEF28","lightcyan"
"ARHGEF38","lightcyan"
"ATP1B1","lightcyan"
"ATP8B1","lightcyan"
"C3orf52","lightcyan"
"CD24","lightcyan"
"CHKA","lightcyan"
"COBL","lightcyan"
"CRYZ","lightcyan"
"CXADR","lightcyan"
"DSP","lightcyan"
"EPCAM","lightcyan"
"ESRP1","lightcyan"
"FHIP1A","lightcyan"
"FRK","lightcyan"
"FZD5","lightcyan"
"GALNT3","lightcyan"
"GRHL2","lightcyan"
"HGD","lightcyan"
"HNF1A-AS1","lightcyan"
"KRT18","lightcyan"
"LNX2","lightcyan"
"MAP3K13","lightcyan"
"MAP7","lightcyan"
"MARVELD2","lightcyan"
"MIR622","lightcyan"
"MYO10","lightcyan"
"MYO5B","lightcyan"
"MYO5C","lightcyan"
"NEDD4L","lightcyan"
"OCLN","lightcyan"
"PATJ","lightcyan"
"PDE11A","lightcyan"
"PGCKA1","lightcyan"
"PLEKHH1","lightcyan"
"PLEKHS1","lightcyan"
"PROM1","lightcyan"
"PRR15L","lightcyan"
"PTPN3","lightcyan"
"PTPRK","lightcyan"
"RASEF","lightcyan"
"RASSF6","lightcyan"
"SDR42E1","lightcyan"
"SLC28A3","lightcyan"
"SLC44A3","lightcyan"
"TMC4","lightcyan"
"TMEM51","lightcyan"
"TMPRSS2","lightcyan"
"TOM1L1","lightcyan"
"WWC1","lightcyan"
"A1CF","green"
"AATK","green"
"ABAT","green"
"ABCA3","green"
"ABCC5","green"
"ABHD12","green"
"ACSS1","green"
"ACY3","green"
"ADAMTS17","green"
"ADCY9","green"
"ADHFE1","green"
"ADM2","green"
"AFMID","green"
"AHCY","green"
"AKIRIN2","green"
"ALAD","green"
"ALDH6A1","green"
"ALKAL2","green"
"AMHR2","green"
"ANGEL1","green"
"ANGPT2","green"
"ANKRD20A2P","green"
"ANKRD20A8P","green"
"ANPEP","green"
"ANTXR2","green"
"APLP1","green"
"AQP12A","green"
"AQP8","green"
"ARHGAP42","green"
"ARHGDIG","green"
"ARHGEF10L","green"
"ARL4A","green"
"ARL4C","green"
"ARPIN-AP3S2","green"
"ATP13A2","green"
"ATP2A2","green"
"ATP4A","green"
"ATXN7","green"
"B2M","green"
"BACE1","green"
"BANF2","green"
"BCAT2","green"
"BHLHA15","green"
"BICDL2","green"
"BRSK2","green"
"C10orf62","green"
"C1orf210","green"
"C1orf56","green"
"C2CD4B","green"
"CA4","green"
"CALN1","green"
"CAMK2D","green"
"CBFB","green"
"CBS","green"
"CCDC110","green"
"CCKBR","green"
"CDH23","green"
"CDNF","green"
"CELP","green"
"CERS4","green"
"CHAC1","green"
"CHAD","green"
"CHDH","green"
"CHLSN","green"
"CHN2","green"
"CHRM1","green"
"CHRNA7","green"
"CHRNB1","green"
"CLDN3","green"
"CNNM3","green"
"CNTD1","green"
"COBLL1","green"
"COMTD1","green"
"COQ10A","green"
"COQ8A","green"
"CPNE8","green"
"CRACR2B","green"
"CRAT","green"
"CRHR2","green"
"CSGALNACT2","green"
"CYB561","green"
"CYP2E1","green"
"DAP","green"
"DEGS1","green"
"DENND3","green"
"DGCR5","green"
"DHRS12","green"
"DIAPH2","green"
"DIP2C-AS1","green"
"DIRAS3","green"
"DMKN","green"
"DNAJC4","green"
"DNASE1","green"
"DOCK8-AS1","green"
"DPEP1","green"
"DTNA","green"
"DYNLT1","green"
"ECE2","green"
"ECHDC3","green"
"ECSIT","green"
"EEF1AKMT3","green"
"EEF2","green"
"EIF4EBP1","green"
"EIF4G3","green"
"ELOVL2","green"
"EMB","green"
"EMID1","green"
"ENAM","green"
"ENKD1","green"
"ENTPD3","green"
"EPHA4","green"
"EPHX1","green"
"EPO","green"
"ERN1","green"
"EXD2","green"
"FAAH","green"
"FAHD2A","green"
"FAHD2B","green"
"FAM171A1","green"
"FAM174B","green"
"FAM83F","green"
"FAM87A","green"
"FAM87B","green"
"FBXO2","green"
"FGFR3","green"
"FICD","green"
"FITM1","green"
"FKBP11","green"
"FN3K","green"
"FOXA2","green"
"FUNDC2","green"
"FURIN","green"
"FUT1","green"
"GAMT","green"
"GATA4","green"
"GATC","green"
"GCAT","green"
"GDF10","green"
"GDPD5","green"
"GGACT","green"
"GGT6","green"
"GJC3","green"
"GLP1R","green"
"GLRX","green"
"GOLGA8CP","green"
"GOLIM4","green"
"GPHA2","green"
"GPR137B","green"
"GSE1","green"
"GSTA4","green"
"GUCA1C","green"
"HAAO","green"
"HDAC11","green"
"HDDC3","green"
"HDHD3","green"
"HDLBP","green"
"HEXD","green"
"HID1","green"
"HM13","green"
"HNF4A","green"
"HOGA1","green"
"HPN","green"
"HYI","green"
"HYOU1","green"
"IDH2","green"
"IGFBP2","green"
"IGFN1","green"
"IL22RA1","green"
"INPP5J","green"
"INTS6","green"
"IRAK1BP1","green"
"IRAK3","green"
"ISYNA1","green"
"KCNJ5","green"
"KCNK3","green"
"KCNQ1","green"
"KCTD16","green"
"KIAA1549","green"
"KIF12","green"
"KIF1A","green"
"KIRREL2","green"
"KLF11","green"
"KLF15","green"
"KRTAP10-11","green"
"KSR1","green"
"LARGE2","green"
"LDLRAP1","green"
"LENG9","green"
"LHFPL5","green"
"LINC00671","green"
"LMF2","green"
"LOC388282","green"
"LOC440311","green"
"LRIG1","green"
"LRRN4","green"
"MACO1","green"
"MACROD1","green"
"MAN2A2","green"
"MAP2K2","green"
"MAP6D1","green"
"MAPK8IP1","green"
"MAST3","green"
"MAT1A","green"
"MCFD2","green"
"METAP1D","green"
"MFAP3","green"
"MFSD6L","green"
"MID1IP1","green"
"MINAR1","green"
"MKNK1","green"
"MPND","green"
"MPV17L","green"
"MSRB1","green"
"MST1L","green"
"MT1F","green"
"MYLK2","green"
"MYRIP","green"
"NANOG","green"
"NEURL1","green"
"NFIC","green"
"NMNAT3","green"
"NMUR1","green"
"NOA1","green"
"NOD1","green"
"NOMO1","green"
"NOP53","green"
"NOS1","green"
"NPHS1","green"
"NR0B2","green"
"NT5E","green"
"OBSL1","green"
"ODF2L","green"
"ONECUT1","green"
"OR10G8","green"
"OR7D4","green"
"OSBPL8","green"
"P2RX1","green"
"P4HB","green"
"PARD6A","green"
"PARP14","green"
"PBX1","green"
"PCBD1","green"
"PCYT1B","green"
"PDGFA","green"
"PDK2","green"
"PEBP4","green"
"PGAP6","green"
"PGBD5","green"
"PGGHG","green"
"PGPEP1","green"
"PHACTR2","green"
"PHF20","green"
"PHGDH","green"
"PHYHD1","green"
"PIGP","green"
"PKNOX2","green"
"PLA2G12A","green"
"PLAAT5","green"
"PLAC8","green"
"PLEKHG1","green"
"PLPP5","green"
"PLXNA2","green"
"PM20D1","green"
"POLL","green"
"POLR1D","green"
"POU6F2","green"
"PPP1R1B","green"
"PPP3CA","green"
"PRDM16","green"
"PRLR","green"
"PRSS16","green"
"PSMB9","green"
"PTF1A","green"
"PTPRN2","green"
"PXMP2","green"
"QTRT1","green"
"RAB17","green"
"RAB19","green"
"RAB26","green"
"RAB3D","green"
"RADIL","green"
"RAP1GAP2","green"
"RBPJL","green"
"RC3H2","green"
"RDH12","green"
"RHBG","green"
"RIC3","green"
"RNF186","green"
"RNF19B","green"
"RNF212","green"
"RNPC3","green"
"ROCK1","green"
"RORC","green"
"RPH3AL","green"
"RPL13AP3","green"
"RPS5","green"
"RSAD1","green"
"S100A6","green"
"SARDH","green"
"SCGB2B2","green"
"SCLY","green"
"SDK1","green"
"SEC23A","green"
"SEC61B","green"
"SEMA3A","green"
"SERP1","green"
"SETD6","green"
"SFXN2","green"
"SGK2","green"
"SGSM1","green"
"SH3BP4","green"
"SHANK2","green"
"SHC2","green"
"SHC3","green"
"SHISA9","green"
"SIDT2","green"
"SKAP2","green"
"SLC13A3","green"
"SLC16A1","green"
"SLC1A4","green"
"SLC22A23","green"
"SLC22A3","green"
"SLC22A31","green"
"SLC25A12","green"
"SLC25A45","green"
"SLC25A5","green"
"SLC2A11","green"
"SLC37A4","green"
"SLC38A3","green"
"SLC39A14","green"
"SLC39A5","green"
"SLC41A1","green"
"SLC43A1","green"
"SLC6A16","green"
"SLC8A2","green"
"SLC9B2","green"
"SMPDL3B","green"
"SNHG12","green"
"SNORA55","green"
"SNTB1","green"
"SOCS7","green"
"SPAG4","green"
"SPR","green"
"SPSB4","green"
"SPX","green"
"SRM","green"
"SRPRA","green"
"SRPRB","green"
"SSR4","green"
"ST6GALNAC4","green"
"STARD10","green"
"STC2","green"
"STOX2","green"
"SYNGR1","green"
"SYPL2","green"
"SYT6","green"
"SYT9","green"
"SYTL1","green"
"TM7SF2","green"
"TMED3","green"
